group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day07_part1,Parse_string_dynamically,,,,33756389.0,ns,33
day07_part1,Parse_string_dynamically,,,,35403191.0,ns,34
day07_part1,Parse_string_dynamically,,,,33452606.0,ns,35
day07_part1,Parse_string_dynamically,,,,35820832.0,ns,36
day07_part1,Parse_string_dynamically,,,,36647894.0,ns,37
day07_part1,Parse_string_dynamically,,,,40782017.0,ns,38
day07_part1,Parse_string_dynamically,,,,39255228.0,ns,39
day07_part1,Parse_string_dynamically,,,,63125807.0,ns,40
day07_part1,Parse_string_dynamically,,,,40952782.0,ns,41
day07_part1,Parse_string_dynamically,,,,42832200.0,ns,42
day07_part1,Parse_string_dynamically,,,,43697529.0,ns,43
day07_part1,Parse_string_dynamically,,,,43962486.0,ns,44
day07_part1,Parse_string_dynamically,,,,44208604.0,ns,45
day07_part1,Parse_string_dynamically,,,,45878059.0,ns,46
day07_part1,Parse_string_dynamically,,,,46130587.0,ns,47
day07_part1,Parse_string_dynamically,,,,46342396.0,ns,48
day07_part1,Parse_string_dynamically,,,,48120520.0,ns,49
day07_part1,Parse_string_dynamically,,,,50587385.0,ns,50
day07_part1,Parse_string_dynamically,,,,49375754.0,ns,51
day07_part1,Parse_string_dynamically,,,,50688363.0,ns,52
day07_part1,Parse_string_dynamically,,,,51788774.0,ns,53
day07_part1,Parse_string_dynamically,,,,52200002.0,ns,54
day07_part1,Parse_string_dynamically,,,,54791714.0,ns,55
day07_part1,Parse_string_dynamically,,,,58110820.0,ns,56
day07_part1,Parse_string_dynamically,,,,58823686.0,ns,57
day07_part1,Parse_string_dynamically,,,,56462607.0,ns,58
day07_part1,Parse_string_dynamically,,,,71125789.0,ns,59
day07_part1,Parse_string_dynamically,,,,71944022.0,ns,60
day07_part1,Parse_string_dynamically,,,,58885508.0,ns,61
day07_part1,Parse_string_dynamically,,,,62785349.0,ns,62
day07_part1,Parse_string_dynamically,,,,63608518.0,ns,63
day07_part1,Parse_string_dynamically,,,,63792217.0,ns,64
day07_part1,Parse_string_dynamically,,,,62797645.0,ns,65
day07_part1,Parse_string_dynamically,,,,65507713.0,ns,66
day07_part1,Parse_string_dynamically,,,,67097582.0,ns,67
day07_part1,Parse_string_dynamically,,,,68488641.0,ns,68
day07_part1,Parse_string_dynamically,,,,72931587.0,ns,69
day07_part1,Parse_string_dynamically,,,,69952567.0,ns,70
day07_part1,Parse_string_dynamically,,,,69441067.0,ns,71
day07_part1,Parse_string_dynamically,,,,71749151.0,ns,72
day07_part1,Parse_string_dynamically,,,,72903873.0,ns,73
day07_part1,Parse_string_dynamically,,,,89999798.0,ns,74
day07_part1,Parse_string_dynamically,,,,75376949.0,ns,75
day07_part1,Parse_string_dynamically,,,,76607366.0,ns,76
day07_part1,Parse_string_dynamically,,,,74265354.0,ns,77
day07_part1,Parse_string_dynamically,,,,77550941.0,ns,78
day07_part1,Parse_string_dynamically,,,,77736898.0,ns,79
day07_part1,Parse_string_dynamically,,,,81229443.0,ns,80
day07_part1,Parse_string_dynamically,,,,79325345.0,ns,81
day07_part1,Parse_string_dynamically,,,,80608858.0,ns,82
day07_part1,Parse_string_dynamically,,,,78151128.0,ns,83
day07_part1,Parse_string_dynamically,,,,81837873.0,ns,84
day07_part1,Parse_string_dynamically,,,,81165288.0,ns,85
day07_part1,Parse_string_dynamically,,,,86372505.0,ns,86
day07_part1,Parse_string_dynamically,,,,104226088.0,ns,87
day07_part1,Parse_string_dynamically,,,,86252594.0,ns,88
day07_part1,Parse_string_dynamically,,,,84700135.0,ns,89
day07_part1,Parse_string_dynamically,,,,85863879.0,ns,90
day07_part1,Parse_string_dynamically,,,,86381796.0,ns,91
day07_part1,Parse_string_dynamically,,,,88057726.0,ns,92
day07_part1,Parse_string_dynamically,,,,90648331.0,ns,93
day07_part1,Parse_string_dynamically,,,,92562174.0,ns,94
day07_part1,Parse_string_dynamically,,,,93683807.0,ns,95
day07_part1,Parse_string_dynamically,,,,94496698.0,ns,96
day07_part1,Parse_string_dynamically,,,,92920624.0,ns,97
day07_part1,Parse_string_dynamically,,,,110711301.0,ns,98
day07_part1,Parse_string_dynamically,,,,97580726.0,ns,99
day07_part1,Parse_string_dynamically,,,,95658894.0,ns,100
