group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day02_part2,Parse_string_dynamically,,,,50670288.0,ns,576
day02_part2,Parse_string_dynamically,,,,51631312.0,ns,588
day02_part2,Parse_string_dynamically,,,,51519489.0,ns,600
day02_part2,Parse_string_dynamically,,,,55255758.0,ns,612
day02_part2,Parse_string_dynamically,,,,54608809.0,ns,624
day02_part2,Parse_string_dynamically,,,,55935345.0,ns,636
day02_part2,Parse_string_dynamically,,,,60345283.0,ns,648
day02_part2,Parse_string_dynamically,,,,66235697.0,ns,660
day02_part2,Parse_string_dynamically,,,,59219226.0,ns,672
day02_part2,Parse_string_dynamically,,,,57764158.0,ns,684
day02_part2,Parse_string_dynamically,,,,62818685.0,ns,696
day02_part2,Parse_string_dynamically,,,,60244948.0,ns,708
day02_part2,Parse_string_dynamically,,,,62354607.0,ns,720
day02_part2,Parse_string_dynamically,,,,62825152.0,ns,732
day02_part2,Parse_string_dynamically,,,,66354836.0,ns,744
day02_part2,Parse_string_dynamically,,,,64242914.0,ns,756
day02_part2,Parse_string_dynamically,,,,68969955.0,ns,768
day02_part2,Parse_string_dynamically,,,,69808582.0,ns,780
day02_part2,Parse_string_dynamically,,,,68875471.0,ns,792
day02_part2,Parse_string_dynamically,,,,68233840.0,ns,804
day02_part2,Parse_string_dynamically,,,,70714701.0,ns,816
day02_part2,Parse_string_dynamically,,,,70735808.0,ns,828
day02_part2,Parse_string_dynamically,,,,83311443.0,ns,840
day02_part2,Parse_string_dynamically,,,,78227781.0,ns,852
day02_part2,Parse_string_dynamically,,,,79344810.0,ns,864
day02_part2,Parse_string_dynamically,,,,74971779.0,ns,876
day02_part2,Parse_string_dynamically,,,,77633390.0,ns,888
day02_part2,Parse_string_dynamically,,,,77186715.0,ns,900
day02_part2,Parse_string_dynamically,,,,80012855.0,ns,912
day02_part2,Parse_string_dynamically,,,,84523831.0,ns,924
day02_part2,Parse_string_dynamically,,,,82180836.0,ns,936
day02_part2,Parse_string_dynamically,,,,85401580.0,ns,948
day02_part2,Parse_string_dynamically,,,,84546635.0,ns,960
day02_part2,Parse_string_dynamically,,,,83467205.0,ns,972
day02_part2,Parse_string_dynamically,,,,98839915.0,ns,984
day02_part2,Parse_string_dynamically,,,,89797067.0,ns,996
day02_part2,Parse_string_dynamically,,,,87986178.0,ns,1008
day02_part2,Parse_string_dynamically,,,,86831038.0,ns,1020
day02_part2,Parse_string_dynamically,,,,93971546.0,ns,1032
day02_part2,Parse_string_dynamically,,,,90983077.0,ns,1044
day02_part2,Parse_string_dynamically,,,,92680986.0,ns,1056
day02_part2,Parse_string_dynamically,,,,94722590.0,ns,1068
day02_part2,Parse_string_dynamically,,,,91400184.0,ns,1080
day02_part2,Parse_string_dynamically,,,,94766743.0,ns,1092
day02_part2,Parse_string_dynamically,,,,97254837.0,ns,1104
day02_part2,Parse_string_dynamically,,,,108793930.0,ns,1116
day02_part2,Parse_string_dynamically,,,,99359795.0,ns,1128
day02_part2,Parse_string_dynamically,,,,100984152.0,ns,1140
day02_part2,Parse_string_dynamically,,,,102694230.0,ns,1152
day02_part2,Parse_string_dynamically,,,,100877488.0,ns,1164
day02_part2,Parse_string_dynamically,,,,104488499.0,ns,1176
day02_part2,Parse_string_dynamically,,,,107133071.0,ns,1188
day02_part2,Parse_string_dynamically,,,,109753812.0,ns,1200
