group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day03_part2,Parse_string_dynamically,,,,65953039.0,ns,41
day03_part2,Parse_string_dynamically,,,,63194661.0,ns,42
day03_part2,Parse_string_dynamically,,,,71446659.0,ns,43
day03_part2,Parse_string_dynamically,,,,83428423.0,ns,44
day03_part2,Parse_string_dynamically,,,,71753792.0,ns,45
day03_part2,Parse_string_dynamically,,,,73129730.0,ns,46
day03_part2,Parse_string_dynamically,,,,72733632.0,ns,47
day03_part2,Parse_string_dynamically,,,,74560429.0,ns,48
day03_part2,Parse_string_dynamically,,,,78458508.0,ns,49
day03_part2,Parse_string_dynamically,,,,75703307.0,ns,50
day03_part2,Parse_string_dynamically,,,,82645351.0,ns,51
day03_part2,Parse_string_dynamically,,,,85232079.0,ns,52
day03_part2,Parse_string_dynamically,,,,86954426.0,ns,53
day03_part2,Parse_string_dynamically,,,,85708175.0,ns,54
day03_part2,Parse_string_dynamically,,,,85691842.0,ns,55
day03_part2,Parse_string_dynamically,,,,88076167.0,ns,56
day03_part2,Parse_string_dynamically,,,,95509727.0,ns,57
day03_part2,Parse_string_dynamically,,,,86461014.0,ns,58
day03_part2,Parse_string_dynamically,,,,89695509.0,ns,59
day03_part2,Parse_string_dynamically,,,,90061403.0,ns,60
day03_part2,Parse_string_dynamically,,,,90573087.0,ns,61
day03_part2,Parse_string_dynamically,,,,92191587.0,ns,62
day03_part2,Parse_string_dynamically,,,,94633538.0,ns,63
day03_part2,Parse_string_dynamically,,,,96474178.0,ns,64
day03_part2,Parse_string_dynamically,,,,97726547.0,ns,65
day03_part2,Parse_string_dynamically,,,,104368386.0,ns,66
day03_part2,Parse_string_dynamically,,,,116284589.0,ns,67
day03_part2,Parse_string_dynamically,,,,103517034.0,ns,68
day03_part2,Parse_string_dynamically,,,,103974335.0,ns,69
day03_part2,Parse_string_dynamically,,,,108912875.0,ns,70
day03_part2,Parse_string_dynamically,,,,108510074.0,ns,71
day03_part2,Parse_string_dynamically,,,,112899783.0,ns,72
day03_part2,Parse_string_dynamically,,,,114353838.0,ns,73
day03_part2,Parse_string_dynamically,,,,108510193.0,ns,74
day03_part2,Parse_string_dynamically,,,,111560002.0,ns,75
day03_part2,Parse_string_dynamically,,,,128597535.0,ns,76
day03_part2,Parse_string_dynamically,,,,117222007.0,ns,77
day03_part2,Parse_string_dynamically,,,,118923342.0,ns,78
day03_part2,Parse_string_dynamically,,,,117776392.0,ns,79
day03_part2,Parse_string_dynamically,,,,118118712.0,ns,80
day03_part2,Parse_string_dynamically,,,,130422604.0,ns,81
day03_part2,Parse_string_dynamically,,,,128577876.0,ns,82
day03_part2,Parse_string_dynamically,,,,125146093.0,ns,83
day03_part2,Parse_string_dynamically,,,,144168030.0,ns,84
day03_part2,Parse_string_dynamically,,,,128464230.0,ns,85
day03_part2,Parse_string_dynamically,,,,129578246.0,ns,86
day03_part2,Parse_string_dynamically,,,,139648012.0,ns,87
day03_part2,Parse_string_dynamically,,,,137468648.0,ns,88
day03_part2,Parse_string_dynamically,,,,133679326.0,ns,89
day03_part2,Parse_string_dynamically,,,,134084114.0,ns,90
day03_part2,Parse_string_dynamically,,,,139246684.0,ns,91
day03_part2,Parse_string_dynamically,,,,151300320.0,ns,92
day03_part2,Parse_string_dynamically,,,,137615798.0,ns,93
day03_part2,Parse_string_dynamically,,,,143022830.0,ns,94
day03_part2,Parse_string_dynamically,,,,147219426.0,ns,95
day03_part2,Parse_string_dynamically,,,,151331555.0,ns,96
day03_part2,Parse_string_dynamically,,,,152641568.0,ns,97
day03_part2,Parse_string_dynamically,,,,162729607.0,ns,98
day03_part2,Parse_string_dynamically,,,,148358640.0,ns,99
day03_part2,Parse_string_dynamically,,,,154643017.0,ns,100
