group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day01_part2,Parse_string_dynamically,,,,49716386.0,ns,282
day01_part2,Parse_string_dynamically,,,,51964983.0,ns,288
day01_part2,Parse_string_dynamically,,,,51243119.0,ns,294
day01_part2,Parse_string_dynamically,,,,51914759.0,ns,300
day01_part2,Parse_string_dynamically,,,,54770809.0,ns,306
day01_part2,Parse_string_dynamically,,,,56100358.0,ns,312
day01_part2,Parse_string_dynamically,,,,58517418.0,ns,318
day01_part2,Parse_string_dynamically,,,,58343727.0,ns,324
day01_part2,Parse_string_dynamically,,,,59382307.0,ns,330
day01_part2,Parse_string_dynamically,,,,61140913.0,ns,336
day01_part2,Parse_string_dynamically,,,,63745226.0,ns,342
day01_part2,Parse_string_dynamically,,,,62178815.0,ns,348
day01_part2,Parse_string_dynamically,,,,62070937.0,ns,354
day01_part2,Parse_string_dynamically,,,,67600740.0,ns,360
day01_part2,Parse_string_dynamically,,,,64632916.0,ns,366
day01_part2,Parse_string_dynamically,,,,66949691.0,ns,372
day01_part2,Parse_string_dynamically,,,,66620037.0,ns,378
day01_part2,Parse_string_dynamically,,,,67765974.0,ns,384
day01_part2,Parse_string_dynamically,,,,69449723.0,ns,390
day01_part2,Parse_string_dynamically,,,,71076650.0,ns,396
day01_part2,Parse_string_dynamically,,,,73674102.0,ns,402
day01_part2,Parse_string_dynamically,,,,72015399.0,ns,408
day01_part2,Parse_string_dynamically,,,,75026416.0,ns,414
day01_part2,Parse_string_dynamically,,,,74555413.0,ns,420
day01_part2,Parse_string_dynamically,,,,75705842.0,ns,426
day01_part2,Parse_string_dynamically,,,,77186108.0,ns,432
day01_part2,Parse_string_dynamically,,,,77112660.0,ns,438
day01_part2,Parse_string_dynamically,,,,82672649.0,ns,444
day01_part2,Parse_string_dynamically,,,,81568466.0,ns,450
day01_part2,Parse_string_dynamically,,,,81035257.0,ns,456
day01_part2,Parse_string_dynamically,,,,82823663.0,ns,462
day01_part2,Parse_string_dynamically,,,,85252377.0,ns,468
day01_part2,Parse_string_dynamically,,,,84263753.0,ns,474
day01_part2,Parse_string_dynamically,,,,85674053.0,ns,480
day01_part2,Parse_string_dynamically,,,,89083065.0,ns,486
day01_part2,Parse_string_dynamically,,,,87140301.0,ns,492
day01_part2,Parse_string_dynamically,,,,90252096.0,ns,498
day01_part2,Parse_string_dynamically,,,,89990775.0,ns,504
day01_part2,Parse_string_dynamically,,,,92348224.0,ns,510
day01_part2,Parse_string_dynamically,,,,92335702.0,ns,516
day01_part2,Parse_string_dynamically,,,,92077221.0,ns,522
day01_part2,Parse_string_dynamically,,,,93094197.0,ns,528
day01_part2,Parse_string_dynamically,,,,94585654.0,ns,534
day01_part2,Parse_string_dynamically,,,,93271558.0,ns,540
day01_part2,Parse_string_dynamically,,,,96983757.0,ns,546
day01_part2,Parse_string_dynamically,,,,97937632.0,ns,552
day01_part2,Parse_string_dynamically,,,,99075907.0,ns,558
day01_part2,Parse_string_dynamically,,,,100182436.0,ns,564
day01_part2,Parse_string_dynamically,,,,100822804.0,ns,570
day01_part2,Parse_string_dynamically,,,,111868820.0,ns,576
day01_part2,Parse_string_dynamically,,,,110291129.0,ns,582
day01_part2,Parse_string_dynamically,,,,108406691.0,ns,588
day01_part2,Parse_string_dynamically,,,,112028130.0,ns,594
day01_part2,Parse_string_dynamically,,,,109325827.0,ns,600
