group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day02_part2,Parse_string_dynamically,,,,48863517.0,ns,264
day02_part2,Parse_string_dynamically,,,,51598193.0,ns,270
day02_part2,Parse_string_dynamically,,,,52390760.0,ns,276
day02_part2,Parse_string_dynamically,,,,53249788.0,ns,282
day02_part2,Parse_string_dynamically,,,,54794551.0,ns,288
day02_part2,Parse_string_dynamically,,,,54652321.0,ns,294
day02_part2,Parse_string_dynamically,,,,68668798.0,ns,300
day02_part2,Parse_string_dynamically,,,,68411138.0,ns,306
day02_part2,Parse_string_dynamically,,,,57957746.0,ns,312
day02_part2,Parse_string_dynamically,,,,58429399.0,ns,318
day02_part2,Parse_string_dynamically,,,,57575267.0,ns,324
day02_part2,Parse_string_dynamically,,,,61614449.0,ns,330
day02_part2,Parse_string_dynamically,,,,65663685.0,ns,336
day02_part2,Parse_string_dynamically,,,,62984961.0,ns,342
day02_part2,Parse_string_dynamically,,,,65190607.0,ns,348
day02_part2,Parse_string_dynamically,,,,67621398.0,ns,354
day02_part2,Parse_string_dynamically,,,,67075548.0,ns,360
day02_part2,Parse_string_dynamically,,,,67576227.0,ns,366
day02_part2,Parse_string_dynamically,,,,69954714.0,ns,372
day02_part2,Parse_string_dynamically,,,,74899141.0,ns,378
day02_part2,Parse_string_dynamically,,,,71245234.0,ns,384
day02_part2,Parse_string_dynamically,,,,76728070.0,ns,390
day02_part2,Parse_string_dynamically,,,,85146266.0,ns,396
day02_part2,Parse_string_dynamically,,,,76764912.0,ns,402
day02_part2,Parse_string_dynamically,,,,77662104.0,ns,408
day02_part2,Parse_string_dynamically,,,,77580679.0,ns,414
day02_part2,Parse_string_dynamically,,,,79908784.0,ns,420
day02_part2,Parse_string_dynamically,,,,80239137.0,ns,426
day02_part2,Parse_string_dynamically,,,,81377857.0,ns,432
day02_part2,Parse_string_dynamically,,,,81003848.0,ns,438
day02_part2,Parse_string_dynamically,,,,81862794.0,ns,444
day02_part2,Parse_string_dynamically,,,,81219940.0,ns,450
day02_part2,Parse_string_dynamically,,,,88256172.0,ns,456
day02_part2,Parse_string_dynamically,,,,84983977.0,ns,462
day02_part2,Parse_string_dynamically,,,,95182246.0,ns,468
day02_part2,Parse_string_dynamically,,,,87411616.0,ns,474
day02_part2,Parse_string_dynamically,,,,91052110.0,ns,480
day02_part2,Parse_string_dynamically,,,,92816698.0,ns,486
day02_part2,Parse_string_dynamically,,,,94933186.0,ns,492
day02_part2,Parse_string_dynamically,,,,90954874.0,ns,498
day02_part2,Parse_string_dynamically,,,,95492785.0,ns,504
day02_part2,Parse_string_dynamically,,,,95701579.0,ns,510
day02_part2,Parse_string_dynamically,,,,95619811.0,ns,516
day02_part2,Parse_string_dynamically,,,,98217555.0,ns,522
day02_part2,Parse_string_dynamically,,,,102107231.0,ns,528
day02_part2,Parse_string_dynamically,,,,111078190.0,ns,534
day02_part2,Parse_string_dynamically,,,,101729250.0,ns,540
day02_part2,Parse_string_dynamically,,,,102508114.0,ns,546
day02_part2,Parse_string_dynamically,,,,108265764.0,ns,552
day02_part2,Parse_string_dynamically,,,,104757982.0,ns,558
day02_part2,Parse_string_dynamically,,,,105930871.0,ns,564
day02_part2,Parse_string_dynamically,,,,107485800.0,ns,570
day02_part2,Parse_string_dynamically,,,,108679664.0,ns,576
day02_part2,Parse_string_dynamically,,,,107276988.0,ns,582
day02_part2,Parse_string_dynamically,,,,121589399.0,ns,588
day02_part2,Parse_string_dynamically,,,,110837597.0,ns,594
day02_part2,Parse_string_dynamically,,,,111725533.0,ns,600
