group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day02_part1,Parse_string_dynamically,,,,93027490.0,ns,492
day02_part1,Parse_string_dynamically,,,,94682210.0,ns,498
day02_part1,Parse_string_dynamically,,,,94054988.0,ns,504
day02_part1,Parse_string_dynamically,,,,100816834.0,ns,510
day02_part1,Parse_string_dynamically,,,,100673935.0,ns,516
day02_part1,Parse_string_dynamically,,,,108268804.0,ns,522
day02_part1,Parse_string_dynamically,,,,100893467.0,ns,528
day02_part1,Parse_string_dynamically,,,,101797066.0,ns,534
day02_part1,Parse_string_dynamically,,,,105781227.0,ns,540
day02_part1,Parse_string_dynamically,,,,103164270.0,ns,546
day02_part1,Parse_string_dynamically,,,,104662161.0,ns,552
day02_part1,Parse_string_dynamically,,,,105132551.0,ns,558
day02_part1,Parse_string_dynamically,,,,110302691.0,ns,564
day02_part1,Parse_string_dynamically,,,,106873832.0,ns,570
day02_part1,Parse_string_dynamically,,,,111585671.0,ns,576
day02_part1,Parse_string_dynamically,,,,122276335.0,ns,582
day02_part1,Parse_string_dynamically,,,,114679360.0,ns,588
day02_part1,Parse_string_dynamically,,,,116399161.0,ns,594
day02_part1,Parse_string_dynamically,,,,118291374.0,ns,600
