group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day09_part2,Parse_string_dynamically,,,,55096633.0,ns,3
day09_part2,Parse_string_dynamically,,,,52120613.0,ns,3
day09_part2,Parse_string_dynamically,,,,50950809.0,ns,3
day09_part2,Parse_string_dynamically,,,,52058269.0,ns,3
day09_part2,Parse_string_dynamically,,,,51708156.0,ns,3
day09_part2,Parse_string_dynamically,,,,51034501.0,ns,3
day09_part2,Parse_string_dynamically,,,,52004603.0,ns,3
day09_part2,Parse_string_dynamically,,,,54713030.0,ns,3
day09_part2,Parse_string_dynamically,,,,51469120.0,ns,3
day09_part2,Parse_string_dynamically,,,,51833318.0,ns,3
day09_part2,Parse_string_dynamically,,,,52704740.0,ns,3
day09_part2,Parse_string_dynamically,,,,51097333.0,ns,3
day09_part2,Parse_string_dynamically,,,,51099338.0,ns,3
day09_part2,Parse_string_dynamically,,,,50507187.0,ns,3
day09_part2,Parse_string_dynamically,,,,55306031.0,ns,3
day09_part2,Parse_string_dynamically,,,,51768054.0,ns,3
day09_part2,Parse_string_dynamically,,,,64321348.0,ns,3
day09_part2,Parse_string_dynamically,,,,53025852.0,ns,3
day09_part2,Parse_string_dynamically,,,,52135574.0,ns,3
day09_part2,Parse_string_dynamically,,,,56506881.0,ns,3
day09_part2,Parse_string_dynamically,,,,53133622.0,ns,3
day09_part2,Parse_string_dynamically,,,,51859181.0,ns,3
day09_part2,Parse_string_dynamically,,,,51740036.0,ns,3
day09_part2,Parse_string_dynamically,,,,51423047.0,ns,3
day09_part2,Parse_string_dynamically,,,,56100599.0,ns,3
day09_part2,Parse_string_dynamically,,,,52673563.0,ns,3
day09_part2,Parse_string_dynamically,,,,53216888.0,ns,3
day09_part2,Parse_string_dynamically,,,,53854153.0,ns,3
day09_part2,Parse_string_dynamically,,,,63376978.0,ns,3
day09_part2,Parse_string_dynamically,,,,63985881.0,ns,3
day09_part2,Parse_string_dynamically,,,,72121955.0,ns,3
day09_part2,Parse_string_dynamically,,,,58245599.0,ns,3
day09_part2,Parse_string_dynamically,,,,56850261.0,ns,3
day09_part2,Parse_string_dynamically,,,,61692992.0,ns,3
day09_part2,Parse_string_dynamically,,,,73324796.0,ns,3
day09_part2,Parse_string_dynamically,,,,53847601.0,ns,3
