group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day09_part1,Parse_string_dynamically,,,,52544076.0,ns,11
day09_part1,Parse_string_dynamically,,,,54985460.0,ns,11
day09_part1,Parse_string_dynamically,,,,52732248.0,ns,11
day09_part1,Parse_string_dynamically,,,,51796597.0,ns,11
day09_part1,Parse_string_dynamically,,,,54113686.0,ns,11
day09_part1,Parse_string_dynamically,,,,51917706.0,ns,11
day09_part1,Parse_string_dynamically,,,,51898025.0,ns,11
day09_part1,Parse_string_dynamically,,,,53056504.0,ns,11
day09_part1,Parse_string_dynamically,,,,64852271.0,ns,11
day09_part1,Parse_string_dynamically,,,,54511365.0,ns,11
day09_part1,Parse_string_dynamically,,,,53596708.0,ns,11
day09_part1,Parse_string_dynamically,,,,52309396.0,ns,11
day09_part1,Parse_string_dynamically,,,,53127842.0,ns,11
day09_part1,Parse_string_dynamically,,,,53999322.0,ns,11
day09_part1,Parse_string_dynamically,,,,54481948.0,ns,11
day09_part1,Parse_string_dynamically,,,,53739120.0,ns,11
day09_part1,Parse_string_dynamically,,,,54676113.0,ns,11
day09_part1,Parse_string_dynamically,,,,54713388.0,ns,11
day09_part1,Parse_string_dynamically,,,,53580570.0,ns,11
day09_part1,Parse_string_dynamically,,,,52685150.0,ns,11
day09_part1,Parse_string_dynamically,,,,53892758.0,ns,11
day09_part1,Parse_string_dynamically,,,,55209636.0,ns,11
day09_part1,Parse_string_dynamically,,,,54976638.0,ns,11
day09_part1,Parse_string_dynamically,,,,52883349.0,ns,11
day09_part1,Parse_string_dynamically,,,,53320292.0,ns,11
day09_part1,Parse_string_dynamically,,,,54212958.0,ns,11
day09_part1,Parse_string_dynamically,,,,57327383.0,ns,11
day09_part1,Parse_string_dynamically,,,,60121601.0,ns,11
day09_part1,Parse_string_dynamically,,,,53084407.0,ns,11
day09_part1,Parse_string_dynamically,,,,51896787.0,ns,11
day09_part1,Parse_string_dynamically,,,,52691666.0,ns,11
day09_part1,Parse_string_dynamically,,,,52549760.0,ns,11
day09_part1,Parse_string_dynamically,,,,53966400.0,ns,11
day09_part1,Parse_string_dynamically,,,,52606781.0,ns,11
day09_part1,Parse_string_dynamically,,,,52338489.0,ns,11
day09_part1,Parse_string_dynamically,,,,52952986.0,ns,11
day09_part1,Parse_string_dynamically,,,,53700446.0,ns,11
day09_part1,Parse_string_dynamically,,,,50783204.0,ns,11
day09_part1,Parse_string_dynamically,,,,52995583.0,ns,11
day09_part1,Parse_string_dynamically,,,,54177755.0,ns,11
day09_part1,Parse_string_dynamically,,,,54103636.0,ns,11
day09_part1,Parse_string_dynamically,,,,55397870.0,ns,11
day09_part1,Parse_string_dynamically,,,,52962582.0,ns,11
day09_part1,Parse_string_dynamically,,,,52092380.0,ns,11
day09_part1,Parse_string_dynamically,,,,50926813.0,ns,11
day09_part1,Parse_string_dynamically,,,,63929780.0,ns,11
day09_part1,Parse_string_dynamically,,,,54122964.0,ns,11
day09_part1,Parse_string_dynamically,,,,51576833.0,ns,11
day09_part1,Parse_string_dynamically,,,,56556889.0,ns,11
