group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day09_part2,Parse_string_dynamically,,,,48951046.0,ns,24
day09_part2,Parse_string_dynamically,,,,48604537.0,ns,24
day09_part2,Parse_string_dynamically,,,,48721497.0,ns,24
day09_part2,Parse_string_dynamically,,,,48910192.0,ns,24
day09_part2,Parse_string_dynamically,,,,48360585.0,ns,24
day09_part2,Parse_string_dynamically,,,,52300800.0,ns,24
day09_part2,Parse_string_dynamically,,,,49804543.0,ns,24
day09_part2,Parse_string_dynamically,,,,49553345.0,ns,24
day09_part2,Parse_string_dynamically,,,,48854533.0,ns,24
day09_part2,Parse_string_dynamically,,,,61861618.0,ns,24
day09_part2,Parse_string_dynamically,,,,51140228.0,ns,24
day09_part2,Parse_string_dynamically,,,,51070226.0,ns,24
day09_part2,Parse_string_dynamically,,,,51935105.0,ns,24
day09_part2,Parse_string_dynamically,,,,51082251.0,ns,24
day09_part2,Parse_string_dynamically,,,,51195917.0,ns,24
day09_part2,Parse_string_dynamically,,,,51658118.0,ns,24
day09_part2,Parse_string_dynamically,,,,50075118.0,ns,24
day09_part2,Parse_string_dynamically,,,,51162243.0,ns,24
day09_part2,Parse_string_dynamically,,,,52761920.0,ns,24
day09_part2,Parse_string_dynamically,,,,52105981.0,ns,24
day09_part2,Parse_string_dynamically,,,,51345177.0,ns,24
day09_part2,Parse_string_dynamically,,,,52441343.0,ns,24
day09_part2,Parse_string_dynamically,,,,51839660.0,ns,24
day09_part2,Parse_string_dynamically,,,,49892632.0,ns,24
day09_part2,Parse_string_dynamically,,,,49950531.0,ns,24
day09_part2,Parse_string_dynamically,,,,49250116.0,ns,24
day09_part2,Parse_string_dynamically,,,,49010337.0,ns,24
day09_part2,Parse_string_dynamically,,,,51789696.0,ns,24
day09_part2,Parse_string_dynamically,,,,51895609.0,ns,24
day09_part2,Parse_string_dynamically,,,,60894675.0,ns,24
