group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day08_part1,Parse_string_dynamically,,,,70396558.0,ns,180
day08_part1,Parse_string_dynamically,,,,67127544.0,ns,183
day08_part1,Parse_string_dynamically,,,,61822525.0,ns,186
day08_part1,Parse_string_dynamically,,,,65005823.0,ns,189
day08_part1,Parse_string_dynamically,,,,62955363.0,ns,192
day08_part1,Parse_string_dynamically,,,,84565060.0,ns,195
day08_part1,Parse_string_dynamically,,,,74232912.0,ns,198
day08_part1,Parse_string_dynamically,,,,68407523.0,ns,201
day08_part1,Parse_string_dynamically,,,,68186259.0,ns,204
day08_part1,Parse_string_dynamically,,,,72765648.0,ns,207
day08_part1,Parse_string_dynamically,,,,76197680.0,ns,210
day08_part1,Parse_string_dynamically,,,,73938182.0,ns,213
day08_part1,Parse_string_dynamically,,,,71473416.0,ns,216
day08_part1,Parse_string_dynamically,,,,83219577.0,ns,219
day08_part1,Parse_string_dynamically,,,,74893920.0,ns,222
day08_part1,Parse_string_dynamically,,,,85718272.0,ns,225
day08_part1,Parse_string_dynamically,,,,83956102.0,ns,228
day08_part1,Parse_string_dynamically,,,,81038487.0,ns,231
day08_part1,Parse_string_dynamically,,,,87548821.0,ns,234
day08_part1,Parse_string_dynamically,,,,78055938.0,ns,237
day08_part1,Parse_string_dynamically,,,,79628624.0,ns,240
day08_part1,Parse_string_dynamically,,,,80241817.0,ns,243
day08_part1,Parse_string_dynamically,,,,81141110.0,ns,246
day08_part1,Parse_string_dynamically,,,,86945068.0,ns,249
day08_part1,Parse_string_dynamically,,,,86965046.0,ns,252
day08_part1,Parse_string_dynamically,,,,92246015.0,ns,255
day08_part1,Parse_string_dynamically,,,,87668130.0,ns,258
day08_part1,Parse_string_dynamically,,,,92007489.0,ns,261
day08_part1,Parse_string_dynamically,,,,109461349.0,ns,264
day08_part1,Parse_string_dynamically,,,,113657513.0,ns,267
day08_part1,Parse_string_dynamically,,,,89488024.0,ns,270
day08_part1,Parse_string_dynamically,,,,89901283.0,ns,273
day08_part1,Parse_string_dynamically,,,,90853246.0,ns,276
day08_part1,Parse_string_dynamically,,,,102963913.0,ns,279
day08_part1,Parse_string_dynamically,,,,104626954.0,ns,282
day08_part1,Parse_string_dynamically,,,,142330819.0,ns,285
day08_part1,Parse_string_dynamically,,,,103461293.0,ns,288
day08_part1,Parse_string_dynamically,,,,102386844.0,ns,291
day08_part1,Parse_string_dynamically,,,,97283582.0,ns,294
day08_part1,Parse_string_dynamically,,,,118698149.0,ns,297
day08_part1,Parse_string_dynamically,,,,102149189.0,ns,300
